id,name,text,trans
4901037650010,小糸,ぷ、プロデューサーさん……！,制、制作人先生……！
0000000000000,プロデューサー,お、どうした小糸,噢，怎么了小糸
4901037650020,小糸,い、いつもありがとうございます\nこれ……ば、バレンタインの……,一、一直以来谢谢你了\n这个……情、情人节的……
0000000000000,プロデューサー,おお、ありがとう\nなんだか高級そうな袋だなあ,噢噢，谢谢\n感觉包装看上去就很高级啊
4901037650030,小糸,…………！\nえ、えへへ……,…………！\n诶、诶嘿嘿……
0000000000000,プロデューサー,いいのか？\nこんなにすごいの、貰っちゃって,可以吗？\n收下这么高级的
4901037650040,小糸,は、はい……！\nせ、せっかく準備したんですから,嗯、嗯……！\n因、因为是特意准备的
4901037650050,小糸,も、貰ってくれないと、意味ないじゃないですか……！,不、不被收下的话，不就没有意义了吗……！
0000000000000,プロデューサー,はは、そうだよな\nじゃあ、ありがたくいただくよ,哈哈，也是啊\n那，我就心怀感激地收下了
4901037650060,小糸,はい……！,嗯……！
info,special_communications/490103765.json,,
译者,魚見,,
