id,name,text,trans
2012014040010,凛世,冬瓜のとろ煮……鯛めし……\n洋菓子……紅茶……,炖冬瓜……鲷鱼饭……\n西式甜点……红茶……
2012014040020,凛世,歯ブラシ……歯磨き……ハンドソープ……\n洗剤……糊スプレー……絆創膏……,牙刷……牙膏……洗手液……\n洗衣液……气雾喷胶……创口贴……
0000000000000,母の書き置き,『荷物は明日午前指定で送ります\n足りないものがあれば伝えてください』,“东西明早会给你送到的\n要是还缺什么记得和我说”
2012014040030,凛世,ふふ……\n新調の襦袢……飾り帯……,呵呵……\n新的里衣……装饰腰带……
2012014040040,凛世,……これは────,……这个是————
0000000000000,プロデューサー,────明日、打ち合わせの後少し時間空くよな\n次の現場って16時だろ？,————明天，碰头会之后好像还有一点时间\n下个地方是下午四点吧？
2012014040050,凛世,はい……\n……はい……そのようです……,嗯……\n……是的……是那样没错……
0000000000000,プロデューサー,いったんどこかに送るか？,结束之后我送你到哪？
2012014040060,凛世,では……\n学校か……寮────,那就……\n学校……或是宿舍————
2012014040070,凛世,────いえ……それでは……\nすぐに……引き返さねば……,————但……那样的话……\n不久后就……又要原路返回了……
0000000000000,プロデューサー,まぁ、中途半端な時間だよな\n昼飯でも食うか？,是啊，确实是不上不下的时长啊\n要不然去吃个午饭吧？
0000000000000,プロデューサー,いつも移動中に食べてもらったりだからさ\n少しくつろげるところに行ってもいいよ,平时都是委屈你一边赶路一边吃的\n这次找个稍微能放松一点地方也不错
2012014040080,凛世,は、はい……！,好，好的……！
2012014040090,凛世,昼食を……\nご一緒……いたします……！,午饭……\n请让我……和您一起……！
2012014040100,凛世,紺……萌黄……海老茶……\n────それとも……洋服……,绀青……萌黄……海老茶色……\n————还是说……洋装……
2012014040110,凛世,……\n…………,……\n…………
2012014040120,凛世,『常盤の髪留め。使ってください』,“这个常盘绿的发夹。就给你用吧”
2012014040130,凛世,……\n姉さま……,……\n姐姐……
2012014040140,凛世,ふふ……\n遅きに……失しました……,呵呵……\n这个来的……有点太迟了呢……
2012014040150,凛世,────櫛……シュシュ……\nかんざし……,梳子……发圈……\n发簪……
2012014040160,凛世,紅の……かんざし……\n……,红色的……发簪……\n……
2012014040170,凛世,行ってまいります……,那我走了……
0000000000000,テレビの音声,『────天秤座のラッキーカラーは、緑～！』,“————天平座今天的幸运色是，绿色～！”
2012014040180,凛世,────っ……\n緑……,————……\n绿色……
2012014040190,凛世,────\n鮮やかな……常盤色…………,————\n鲜艳的……常盘绿…………
0000000000000,凛世,青い……青い空に……\n真っ赤な実……,湛蓝……湛蓝的天空……\n鲜红的果实……
2012014040210,凛世,赤……青……\n緑……,红……蓝……\n绿……
2012014040220,凛世,これがあれば……\n美しかったのに…………,当时要是有这个的话……\n应该会很漂亮吧……
0000000000000,姉の書き置き,『常盤の髪留め。使ってください\nデート用だったの』,“这个常盘绿的发夹。就给你用吧\n去约会的时候”
2012014040230,凛世,…………\n意地悪です……姉さま────,…………\n姐姐……真是坏心眼……
0000000000000,プロデューサー,────ええと、こっちだったかな\n一軒家なんだ,————我看看，是不是这里啊\n独门独户的
2012014040240,凛世,静かな……\n場所でございます……,真的是……\n很安静的地方呢……
0000000000000,プロデューサー,うん、少しはゆっくりできるよ\n……まぁ、迷ってちゃ仕方ないんだけど────,嗯，可以稍微放松一下\n……之前会迷路也是没办法————
0000000000000,プロデューサー,────ごめんな,————抱歉啊
select,,はりきるところじゃ\nなかった,不应该\n太执着于这个的
select,,締まらないよな、\n年の瀬なのに,还是没保持住平常心啊，\n明明都已经是年末了
select,,綺麗な格好で、\n歩かせてしまって,难得穿得这么漂亮，\n还让你走着
0000000000000,プロデューサー,いつもこんな時間を作れるわけじゃないから\nせっかくならって思ったんだけど,因为平时基本没有这样的时候\n觉得机会难得就这么说了
2012014040250,凛世,い、いえ……,没，没有……
0000000000000,プロデューサー,早めに控室に────,快去等候室吧————
2012014040260,凛世,いえ────\n凛世も……はりきっておりました……！,不会————\n凛世我也……很期待今天……！
0000000000000,プロデューサー,……！\nええと……,……！\n那个……
2012014040270,凛世,あの……\nい、いえ…………,啊……\n不，也不是…………
2012014040280,凛世,……そのように……思ってくださるなら……\n力が……湧いてまいります……,……像这样……去想的话……\n就感觉有一股力量……涌了出来……
0000000000000,プロデューサー,……凛世,……凛世
0000000000000,プロデューサー,うん。ごめんごめん……\nいい時間にすること、考えなきゃな,嗯。抱歉抱歉……\n不想着好好享受这段时间，的话可不行啊
2012014040290,凛世,プロデューサーさま……,制作人阁下……
0000000000000,プロデューサー,よし、凛世\nいっぱい食べよう,好嘞，凛世\n让我们好好的吃上一顿吧
0000000000000,プロデューサー,────あ……,————啊……
0000000000000,プロデューサー,凛世、ほら\nなんかなってる────,凛世，你看\n那边好像有什么东西————
0000000000000,プロデューサー,凛世にとっていい時間になるようにって\nいつもいつも思ってるんだけど────,虽然我有一直不断地在想着\n该如何创造一个对凛世你来讲舒适的时间————
0000000000000,プロデューサー,まだまだ課題みたいだ。来年も,但看来这个课题还要持续很久啊。明年也要继续了
2012014040300,凛世,……\nプロデューサーさま……,……\n制作人阁下……
0000000000000,プロデューサー,もうちょっと、待っててくれ\nそんなふうにできるようになるから,麻烦你，再多等我一会儿\n我会努力让其实现的
2012014040310,凛世,……\n締まらないのは……凛世でございます……,……\n没保持住平常心的……其实是凛世……
2012014040320,凛世,お誘いに……浮かれて……\n装いのこと……ばかり…………,受您邀请……真的很开心……\n所以化妆打扮上……花了很多时间…………
0000000000000,プロデューサー,……え？,……欸？
2012014040330,凛世,よい時間です……凛世には……\n────参りましょう……,对于凛世我来说……这就是很棒的时间……\n────我们过去吧
0000000000000,プロデューサー,……うん,……嗯
0000000000000,プロデューサー,────あ……,————啊……
0000000000000,プロデューサー,凛世、ほら\nなんかなってる────,凛世，你听\n好像有什么声响————
0000000000000,プロデューサー,さっと車を入り口に着けられるような……\nそういうとこにすればよかったよ,刚才要是干脆一点把车停到入口……\n有那么做就好了
2012014040340,凛世,あ、あの……\nいえ……,那，那个……\n不是……
0000000000000,プロデューサー,戻りは車回してくるから待っ────,回去的时候我会把车开过来的所以稍微等————
2012014040350,凛世,綺麗……でしょうか……！,很漂亮……是吗……！
0000000000000,プロデューサー,────えっ？,————欸？
2012014040360,凛世,……！　そ、その……\nき、綺麗な格好を……しておりましょうか……,……！ 就，就是……\n我今天的打扮……很，很漂亮是吗……
0000000000000,プロデューサー,……？\nうん。だから、悪いなって思ってさ,……？\n嗯。所以，才觉得对不住你
2012014040370,凛世,ほ、本当は……緑のかんざしが……\nその…………,其，其实……绿色的发簪的话……\n那个…………
2012014040380,凛世,……\nいえ……でしたら……,……\n没什么……您要是那么想的话
2012014040390,凛世,でしたら……嬉しいです……\nお隣を……歩ける方が……,要是那样的话……能走在……\n您身边……我会更开心……
2012014040400,凛世,参りましょう……\n空や木々も……美しい……,我们过去吧……\n天空和灌木……都很美呢……
0000000000000,プロデューサー,はは。うん\n────あ……,哈哈。嗯\n————啊……
0000000000000,プロデューサー,凛世、ほら\nなんかなってる────,凛世，你听\n远处好像有什么声响————
info,produce_events/201201404.json,,
译者,Latiaous,,
