id,name,text,trans
2012014010010,凛世,きいい……\nごとんごとん…………,叮……\n哐珰哐珰…………
2012014010020,凛世,矢のように……\n飛んでゆく……ビルの群れ……,像箭一样……\n飞逝而过的……高楼大厦……
2012014010030,凛世,家々……田畑……\nやがて……海……,房屋……农田……\n紧接着是……大海……
2012014010040,凛世,この音が……\n止む頃には……,当这声音……\n停下的时候……
2012014010050,凛世,凛世の心も……\n静まりましょうか……,凛世的心会不会也随着……\n平静下来呢……
2012014010060,凛世,きいい……\nごとんごとん……,叮……\n哐珰哐珰…………
2012014010070,凛世,耳を……離れぬ音……,回荡在耳边……不肯离去的声音……
2012014010080,凛世,貴方さまを……\n離れる音…………,就是将我带离……\n您身边的声音…………
0000000000000,プロデューサー,────それではどうぞ、皆さまもよいお年を,————那么这里，也祝大家新年快乐
2012014010090,凛世,よい……お年を……,新年……快乐……
0000000000000,プロデューサー,よかったよ、凛世\nいい感じで年が締まったんじゃないか？,真不错啊，凛世\n有感觉给今年好好地画上了一个句号吗？
2012014010100,凛世,……────,……————
0000000000000,プロデューサー,……あれ\n凛世？,……嗯\n凛世？
2012014010110,凛世,────は、はい……！\nあの……,————是，是的……！\n那个……
0000000000000,プロデューサー,ああ、ごめんごめん！\n疲れてるよな、さすがに,啊，抱歉抱歉！\n再怎么说，也感觉到累了吧
2012014010120,凛世,いえ……\n……そうでは────,不会……\n……不是那样————
0000000000000,プロデューサー,いいんだ。凛世が頑張ったってことだ\n──帰ろうな,没关系的。毕竟今天凛世也很努力啊\n——我们回去吧
2012014010130,凛世,はい……,好的……
2012014010140,凛世,……────,……————
0000000000000,プロデューサー,────おお、市が出てる\n正月飾りだな……,————哦，有集市呢\n是在卖新年的装饰吧
2012014010150,凛世,──────,——————
0000000000000,プロデューサー,……,……
0000000000000,プロデューサー,────さぁ、着いた\n荷物、持つよ,————好，到了\n我来帮你拿东西吧
2012014010160,凛世,────\n……は、はい……いえ……！,————\n……好，好的……不是……！
0000000000000,プロデューサー,……その\n疲れてるんだったら、いいんだけど────,……那个\n如果只是累的话，那倒还好————
0000000000000,プロデューサー,────いいんだけどっていうか\n疲れを癒してほしいって、思ってるんだけど,————我不是说还好的意思\n我只是觉得，要只是累的话希望你能好好休息，不过
0000000000000,プロデューサー,けど……\nもし何か悩んでたりするなら、聞かせてもらえないか,不过……\n如果有什么烦恼的话，能不能说给我听听
2012014010170,凛世,……そ、その…………\n…………はい……,……那，那是…………\n…………好的……
2012014010180,凛世,…………\n休暇に里へ……戻ることになり……,…………\n放假之后……我要回一趟老家……
0000000000000,プロデューサー,ああ、帰省するのか……！\nうん。じっくり休んできてくれ,啊，要回老家是吧……！\n嗯。那得要好好的休息一下哦
0000000000000,プロデューサー,────それは、その\nいいこと……だよな？,————但是，这应该\n算是好事……吧？
2012014010190,凛世,は、はい……\n……凛世も……心待ちにしております……,是，没错……\n……凛世也期待着能够回去…………
0000000000000,プロデューサー,……そうか\nそれじゃあ────,……这样啊\n那不就————
0000000000000,プロデューサー,────いや、ごめん\n急に問い詰めるみたいなこと,————不对，不好意思\n总觉得突然变成单方面追问的感觉了
