id,name,text,trans
4006001000230010,咲耶,フフ、私の出番はまだだろうか\n早くパフォーマンスをしたくてウズウズしてしまっているよ,呵呵，还没到我出场吗\n想快点表演心痒痒的
0000000000000,プロデューサー,（いいテンションだ、こんな時にかける言葉は……）,（情绪高涨呢，这时候要说……）
select,,楽しめそうだな！,你很开心呢！
select,,楽しませよう！,好好享受吧！
select,,全力でいけ！,全力以赴吧！
4006001000230020,咲耶,ああ、みんなを楽しませることが、\n私にとって最高に楽しいことだからね,是啊，让大家开心，\n是我最开心的事
0000000000000,プロデューサー,（よし、いい感じだな）,（好，感觉不错）
4006001000230030,咲耶,フフ。今から、審査員の笑顔が楽しみだ,呵呵，期待之后评委的笑容
0000000000000,プロデューサー,（なんだかいつもより情熱的だな）,（感觉比平时还要热情呢）
4006001000230040,咲耶,もちろんだよ\n手を抜くような真似なんてするわけないだろう？,当然\n我不可能敷衍应付的吧？
0000000000000,プロデューサー,（しまった、当たり前だったな……）,（糟了，说了理所当然的废话……）
info,produce_communication_cheers/400600100023.json,,
译者,Hallstein,,
