id,name,text,trans
2015014110010,甜花,プロデューサーさん……\nココア、ありがと……！,制作人先生……\n热可可，谢谢你……！
0000000000000,プロデューサー,ああ\n洗い終わるまで結構かかりそうだしな、ゆっくり飲んでくれ,啊啊\n洗好要的时间似乎相当长呢，慢慢喝吧
2015014110020,甜花,うん……！,嗯……！
2015014110030,甜花,にへへ……\nごうんごうん……,呢嘿嘿…\n哐哐……
2015014110040,甜花,洗濯するもの……\nあってよかった、ね……！,要洗的衣服……\n能找到真是太好了……！
0000000000000,プロデューサー,あ、ああ\nそうだな,啊，嗯嗯\n是呢
0000000000000,プロデューサー,…………,
0000000000000,プロデューサー,（洗濯物があった、っていうよりは……）,（与其说是有要洗的衣服，不如说……）
0000000000000,プロデューサー,（はづきさんに無理矢理\n洗濯物を出してもらった感じだったけど……）,（更像是被叶月小姐硬逼着\n拿出了要洗的东西……）
2015014110050,甜花,……♪,
0000000000000,プロデューサー,（まぁ……\n甜花が楽しそうだから、いいか……）,（嘛……\n甜花看起来很开心，也挺好的……）
2015014110060,甜花,あのね…………,那个…………
2015014110070,甜花,ここ……前に見つけて……\nプロデューサーさんと来たいなって、思ってた……！,这里……之前发现的时候……\n就想着，和制作人先生一起来……！
0000000000000,プロデューサー,えっ、そうだったのか……！\nありがとうな、甜花,啊，这样的吗……！\n谢谢你，甜花
0000000000000,プロデューサー,…………,
0000000000000,プロデューサー,……一応聞いておくが……\nココアを買ってもらうために、とかじゃないよな……？,……我先确认一下……\n不是为了让我给你买热可可的吧……？
2015014110080,甜花,え、違うよ……！,诶，才不是……！
2015014110090,甜花,……違くも、ないかもだけど……！,……说没有，好像也不完全是这样……！
0000000000000,プロデューサー,はは、違くもないのか……,哈哈，不是完全没有啊……
2015014110100,甜花,……あ……\nでも、それよりね……,……啊………\n但是，比起那件事……
0000000000000,プロデューサー,……？,
2015014110110,甜花,──この前の、お花見……,──之前，赏花时……
2015014110120,甜花,甜花ひとりなら……\nやろうって、思わなかった……,甜花一个人的话……\n不会想到，要看……
2015014110130,甜花,けど……\nすっごく、綺麗で……楽しかった……！,但是……\n非常的漂亮……很开心……！
2015014110140,甜花,だから……\n甜花が、楽しいって思ったこと……,所以呢……\n甜花，会觉得开心的事……
2015014110150,甜花,プロデューサーさんにも、\nやってみてほしい、って……思った……！,想着……希望\n也让制作人先生试试……！
0000000000000,プロデューサー,……！\n甜花……,……！\n甜花……
2015014110160,甜花,にへへ……\nプロデューサーさんも、楽しい……？,呢嘿嘿……\n制作人先生也，开心吗……？
0000000000000,プロデューサー,……ああ\n楽しいよ,……啊啊\n很开心哦
0000000000000,プロデューサー,それに、甜花に教えてもらうまで\n知らなかった楽しさだ,而且，在甜花教我之前\n都不知道还有这样的乐趣
0000000000000,プロデューサー,ありがとうな、甜花,谢谢你，甜花
2015014110170,甜花,にへへ……,呢嘿嘿……
2015014110180,甜花,甜花も……前、ここ見つけたの……\nたまたまだったから……,甜花也是……之前，能发现这里……\n也是因为碰巧……
2015014110190,甜花,わかんないところに、\n楽しいことって……あるね……！,在不知道的地方，\n也会有……开心的事呢……！
0000000000000,プロデューサー,……はは\nそうだな,……哈哈\n是这样呢
0000000000000,プロデューサー,やっぱり……\nちゃんと周りを見るのって、大事だよなぁ,所以呢……\n好好看下周围，是很重要的事哦
2015014110200,甜花,あ……,啊……
2015014110210,甜花,そう、だね……\n周り、ちゃんと見る……！,没，没错……\n要好好的，看下周围……！
0000000000000,プロデューサー,……おう！,……噢！
2015014110220,甜花,そうだ……\nプロデューサーさん──,对了……\n制作人先生——
2015014110230,甜花,イチゴ味のココアも、飲みたいな……！,草莓味的热可可，也想喝……！
info,produce_events/201501411.json,,
译者,路过的光之骑士,,
