id,name,text,trans
6028003030010,はるき,……ごめんなさい\nプロデューサーさん,……对不起\n制作人
0000000000000,プロデューサー,──いや、次もまだチャンスはあるんだし\nそんなに落ち込むことはないよ,——不，下一次还有机会\n不用那么沮丧
6028003030020,はるき,はい…………,嗯………
6028003030030,はるき,なんだか、ステージが遠かったです……\nとっても──────,一瞬间、感觉舞台离我好远……\n实在太远——————
6028003030040,はるき,──────音が、つかめなくて,——————连音乐声都听不见
6028003030050,はるき,声援も……\n──もともと、なかったのかも、ですけど,欢呼声也……\n——虽然可能本来就没人为我欢呼吧
0000000000000,プロデューサー,…………いや、あったはずだ\n少なくとも、俺の分は,…………不，一定有\n至少，还有我在
6028003030060,はるき,……ふふ、そうでした,……呵呵，是啊
6028003030070,はるき,プロデューサーさんは、きっとわたしのこと\n誰よりも応援してくれてましたよね,制作人一定\n比谁都支持我吧
6028003030080,はるき,──わたしよりも,——甚至比我自己
info,produce_events/602800303.json,,
译者,煉金術式,,
