id,name,text,trans
3001002010010,真乃,灯織ちゃん……おはようっ,灯织……早上好
3001002010020,灯織,……,
3001002010030,真乃,（あ、灯織ちゃん、雑誌を読むのに真剣みたい\nこの前のインタビューかな……）,（啊，灯织，好像在认真看杂志……\n是之前的采访吗）
3001002010040,真乃,（あれ？）,（咦？）
3001002010050,真乃,占いだ……,是占卜……
3001002010060,灯織,えっ！　真乃！？,诶！真乃！？
3001002010070,真乃,ご、ごめんねっ、勝手にのぞいちゃって,对、对不起，擅自看了一下
3001002010080,灯織,べ、別にいいけど……,没、没关系的……
3001002010090,真乃,灯織ちゃんって、占いが……好きなの？,灯织，喜欢占卜吗？
3001002010100,灯織,好きってほどじゃないけど……,也说不上喜欢……
3001002010110,真乃,そっかぁ……私もよく占いのコーナーとか読むから\n一緒かなって思って……,是吗……我也经常看一些占卜专栏\n所以在想我们是不是一样……
3001002010120,灯織,そうなんだ……\n真乃も読む？,这样啊……\n真乃也来看一下吗？
3001002010130,真乃,え……いいの？\nありがとう！　……ほわっ,诶……可以吗？\n谢谢！呼哇
3001002010140,灯織,……どうしたの？,……怎么了？
3001002010150,真乃,あのね、隣のページに友達診断があったの\n灯織ちゃんと……やってみたいな,那个，旁边那一页有朋友诊断\n我想和灯织……试试看
3001002010160,灯織,……私と？\nでも、もし……,……和我？\n可是，如果……
3001002010170,真乃,やっぱり私となんて、ダメ……かな？,果然跟我一起……不可以吗？
3001002010180,灯織,いや、そうじゃなくて……,没有，不是这样的……
3001002010190,灯織,……わかった……やってもいいよ,……我知道了……可以哦
3001002010200,真乃,いいの？,是吗？
3001002010210,灯織,うん。いくよ,嗯。来吧
3001002010220,灯織,ええっと……星座か\n……真乃は牡牛座だよね？,那个……星座吗\n……真乃是金牛座对吧？
3001002010230,真乃,ほわっ……覚えてくれてるの？,呼哇……你记得吗？
3001002010240,灯織,た、たまたまだから……,碰、碰巧的……
3001002010250,灯織,ほら、牡牛座と魚座が交わる欄を見て？,看一下金牛座跟双鱼座相交的部分吧？
3001002010260,真乃,うん……\nえ～っと……あっ、あった,嗯……\n那个……啊，找到了
3001002010270,真乃,ふたりの相性は……ほわっ？,双方的相性……呼哇？
3001002010280,灯織,やっぱり……悪かった……？,果然……不好吗……？
3001002010290,真乃,ううん、『あなたたち次第』だって,没有，说是“取决于你们”
3001002010300,灯織,……私たち次第,……取决于我们
3001002010310,真乃,ふふっ……いい結果だねっ,嘿嘿……是个好结果呢
3001002010320,灯織,ふふ、まあ……そうかもね,呵呵……也许吧
info,produce_events/300100201.json,,
译者,Rosineae,,
