id,name,text,trans
1008004040010,霧子,──────……,
1008004040020,霧子,おはよう……\nアンティーカ……,早上好\nL'Antica……
0000000000000,開発メンバー２,──抑揚もちゃんと見直したいんだよね、幽谷さんの\nあんまり断言するっていうか、言い切る感じがないでしょ,——还需要好好研究下幽谷小姐的抑扬顿挫\n那种轻易不会断言的感觉
0000000000000,開発メンバー３,わかります、優しい間っていうか……難しいな\nちょっと間違えると、優柔不断なニュアンスになるし……,我知道，该说是温柔的间断吗……很困难呢\n稍微搞错一点，听上去就像优柔寡断一样了……
0000000000000,プロデューサー,……──────,
1008004040030,霧子,どんなふうだと……\nわたし……なのか……,到底什么样的……\n才是……我呢……
0000000000000,担当プランナー,確かに。もっとサンプルが必要ですね\n２８３さん、過去の映像や楽曲なんかのデータをもっと──,确实啊。还需要更多样本啊\n283，过去的影像和歌曲的数据能再给我们一些吗——
1008004040040,霧子,────…………,
0000000000000,数学教師,──────ここで、カッコの二乗を展開\n同類項処理できるのは────,——————这里把括号的平方展开\n进行同类项合并————
0000000000000,プロデューサー,────大丈夫だよ、霧子\nそれは、これから霧ちゃんが計算していくんだ,————没问题的，雾子\n这些，接下来小雾会计算的
1008004040050,霧子,────────……,
0000000000000,数学教師,────続きを証明せよ\nじゃあ、幽谷,————继续证明下去\n那么，幽谷
0000000000000,担当プランナー,────あの、プロデューサーさん……？,————那个，制作人……？
0000000000000,数学教師,幽谷？\n────続き、証明して,幽谷？\n————继续证明下去
1008004040060,霧子,────……っ\nは、はい……,————……\n好，好的……
0000000000000,プロデューサー,────あっ、はい……！\nすみません、ええと────,————啊，是……！\n抱歉，那个————
0000000000000,霧ちゃん,────────,
1008004040070,霧子,ラーラーラーラーラーラー……\n──────,啦——啦——啦——啦——啦——啦——……\n——————
1008004040080,霧子,────……,
1008004040090,霧子,────\nふふ…………,————\n呵呵…………
0000000000000,プロデューサー,────あれ、霧子？,————咦，雾子？
1008004040100,霧子,────あ……\nプロデューサーさん……,——啊……\n制作人……
0000000000000,プロデューサー,おう、お疲れ様\n何か音源聴いてるなら、邪魔しないよ,哦，辛苦了\n如果在听什么音源的话，我就不打扰你了
1008004040110,霧子,あ、いえ……\n────これ…………,啊，不是……\n————这个…………
0000000000000,プロデューサー,ん？,嗯？
0000000000000,プロデューサー,……あれ\nアンティーカ？,……咦\nL'Antica？
0000000000000,プロデューサー,────\nここ、好きなんだよ,————\n我喜欢这里
1008004040120,霧子,ふふ……わたしも……\n──────,呵呵……我也是……\n——————
1008004040130,霧子,……,
1008004040140,霧子,──────\nわからなく……なって……,——————\n我开始……搞不懂了……
1008004040150,霧子,どんなふうに……\n歌ったら……いいか……,到底……\n应该怎样歌唱……才好……
0000000000000,開発メンバー,よーし、今日はいっぱい資料をいただいたから\n勉強頑張ろうね、霧ちゃん,好——，今天拿到了一堆资料\n努力学习吧，小雾
1008004040160,霧ちゃん,はーい……,是……
0000000000000,プロデューサー,……\nそっか,……\n是吗
0000000000000,プロデューサー,その……\nこの前、言われたことだよな。先生に,那个……\n之前老师说过的事对吧
0000000000000,開発メンバー２,データ反映します,开始反映数据
1008004040161,霧ちゃん,────────,
1008004040170,霧子,ステージは……\nいっぱい……いっぱい音がくるとこで……,舞台是……\n有很多……很多声音汇聚的地方……
1008004040180,霧子,音が……光って……,声音……发着光……
1008004040181,霧ちゃん,────────,
1008004040190,霧子,音が……笑って……,声音……在微笑……
1008004040191,霧ちゃん,────────,
1008004040200,霧子,きらきら……きらきらして……,全都……闪闪发光着……
1008004040201,霧ちゃん,────────,
1008004040210,霧子,わたし……いつも…………,我……一直……
1008004040220,霧子,いつも……\n聴くのに……夢中で…………,一直……\n都会……听入迷…………
0000000000000,プロデューサー,……うん,……嗯
0000000000000,プロデューサー,そうか……\n聴いてるんだな、霧子はいつも,这样啊……\n雾子一直都在听着啊
0000000000000,プロデューサー,俺も聴こえたよ、今。アンティーカの歌\n霧子の言葉から……聴こえてきた,我现在也听到了。L'Antica的歌声\n从雾子的话语中……听到了
0000000000000,プロデューサー,────\nそれで全てだ……って、思うよ,————\n我觉得……这就是全部了
1008004040230,霧子,──────……\nプロデューサーさん……,——————……\n制作人……
0000000000000,プロデューサー,────わからないんだ、俺も。ずっと考えてる\nこんなこと……俺が言うべきじゃないけど,————我也不知道啊。一直都在思考\n这样的事……虽然不该由我来说
1008004040240,霧子,…………\nわからない……です……,…………\n我……不知道……
1008004040250,霧子,でも……\n歌えそう……次は…………,但是……\n下次……感觉能唱出来了……
1008004040260,霧子,聴いててくれる人が……\nいたから……,因为有……\n愿意听我唱歌的人……
0000000000000,プロデューサー,…………\nうん,…………\n嗯
0000000000000,プロデューサー,聴いてるよ\nずっと,我一直都听着哦
info,produce_events/100800404.json,,
译者,月夜,,
