id,name,text,trans
0000000000000,司会,──さぁ、いよいよ\n最終ブロックに入ります,──那么，终于到最后一个环节了
0000000000000,司会,ここからの問題はなんと得点が２倍！,接下来的问题，得分翻倍！
0000000000000,司会,現在１位は田中摩美々さん\nその座を守り切ることができるでしょうか──？,现在第一名是摩美美小姐\n她能否守住呢──？
0000000000000,司会,問題！　『20世紀初期、とある医師により\n発表された魂の重さは？』,问题！“20世纪初期，由某位医生发表的\n灵魂的重量是？”
1005004010010,摩美々,え……,诶……
1005004010020,摩美々,魂って……心？\n……何？,灵魂……心？\n……什么啊？
1005004010030,摩美々,……そんなの、知らないし──,……这种事，我不知道──
0000000000000,司会,──正解は『21グラム』！,──正确答案是“21克”！
0000000000000,プロデューサー,お疲れ様、摩美々\n収録の手ごたえはどうだ？,辛苦了，摩美美\n节目录的怎么样？
1005004010040,摩美々,まぁ、なんとかぁ,嘛，还行吧
0000000000000,プロデューサー,……それでだな\n収録が終わったばかりで悪いんだが……,……那个\n不好意思，虽然才刚刚录完……
0000000000000,プロデューサー,この後は予定通り、\n30分後に撮影スタジオへ移動だ,按照计划三十分后要前往摄影室
1005004010050,摩美々,はぁい\nわかってますよー,嗯\n我知道
0000000000000,プロデューサー,それと今日は\nオーディション結果の連絡も来る予定だ,然后，今天预计会收到试镜结果的通知
1005004010060,摩美々,あぁ……この前の舞台のー,啊……之前那个舞台的
0000000000000,プロデューサー,……摩美々──\n大丈夫か？,……摩美美──\n没事吧？
1005004010070,摩美々,……？\n何がですか,……？\n你是问什么
0000000000000,プロデューサー,……その\nキャパシティだよ,……就是\n还应付得过来吗
0000000000000,プロデューサー,もうすぐワンマンライブの準備が始まるだろ,就快要开始准备组合单独演出了吧
0000000000000,プロデューサー,それに、オーディションに受かれば\n舞台のことだって……,而且，如果试镜通过了的话\n也要为此做准备……
0000000000000,プロデューサー,舞台は初めてのことだからさ\n準備のためにスケジュールは空けてあるけど,还没有上过那个舞台\n为了能有时间准备，日程先空了出来
0000000000000,プロデューサー,キツくなったら我慢せず言ってくれよ,要是感觉力不从心的话，\n不要硬撑着，尽管跟我说
1005004010080,摩美々,あぁ……,啊……
1005004010090,摩美々,まぁ、いつものことじゃないですか\n忙しいのなんてー,嘛，像这样忙碌，不是一如往常吗
1005004010100,摩美々,──それに\nプロデューサーもついててくれるんですよねー？,──而且\n制作人也会陪我一起吧？
0000000000000,プロデューサー,それはもちろん！\n俺も全力でサポートするよ,当然了！\n我会尽全力支援你的
1005004010110,摩美々,じゃー、大丈夫なんじゃないですかぁ,这样的话，不就没问题了吗
1005004010120,摩美々,……ところで,……话说
1005004010130,摩美々,クイズの賞品って、\nこのうどんセットだけなんですねー？,答题的奖品，\n就只有这个乌冬面套装是吗
1005004010140,摩美々,私、一応優勝だったんですケド……,我姑且是第一名吧……
0000000000000,プロデューサー,いいじゃないか、うどん,不是挺好的吗，乌冬
1005004010150,摩美々,……や、事務所にもよく来るじゃないですかぁ\nお中元とか、そういうので,……呃，事务所不是经常收到吗\n中元节礼物，像这样的
1005004010160,摩美々,誰も茹でないからたまってくばっかですしー,都没有人煮过，堆了好多
0000000000000,プロデューサー,……確か\n贈り物のうどんって意味があってさ,……当做礼物的乌冬，是有寓意在里面的
0000000000000,プロデューサー,うどんの麺にかけて、\n太く長く──つまり、末永くっていう──,像乌冬面一样，\n粗粗的长长的──也就是，永远──
0000000000000,プロデューサー,……すまん、電話だ,……抱歉，有电话
0000000000000,プロデューサー,──はい、お世話になっております,──嗯，承蒙您的关照了
0000000000000,プロデューサー,……はい\n先日はどうもありがとうございました──,……嗯\n前几天真的非常感谢──
0000000000000,プロデューサー,──摩美々,──摩美美
0000000000000,プロデューサー,オーディション結果の連絡だったよ,是试镜结果的通知
0000000000000,プロデューサー,……残念だが──\n不合格だそうだ,……很遗憾──\n说是没有通过
info,produce_events/100500401.json,,
译者,Rosineae,,
