id,name,text,trans
4025001000220010,美琴,……プロデューサー\n私の背中、押してくれない？,……制作人\n能拍一下我的背吗？
0000000000000,プロデューサー,（本番前に気合を入れたいって\n感じかな……）,（是出场前的打气呢……）
select,,よし！\n行ってこい！,好叻！\n你尽管去吧！
select,,お、おう\nいくぞ……！,喔\n走吧……！
select,,ええ……！\nそうだな……,诶诶……！\n这样啊……
4025001000220020,美琴,……！\n気合、入ったかも……ありがとう,……！\n打起精神来了……谢谢你
0000000000000,プロデューサー,（よし、いい笑顔だ……！）,（好，很棒的笑容……！）
4025001000220030,美琴,そんなに恐る恐るじゃなくて\n大丈夫なのに……,不用这么小心翼翼啦\n尽管来就好……
0000000000000,プロデューサー,（まあ、リラックスはさせられたかな）,（嘛，姑且算是让她放松了吧）
4025001000220040,美琴,……もう\n出番が来ちゃうよ,……真是的\n就快开始了
0000000000000,プロデューサー,（戸惑ってる場合じゃなかったな……）,（这可不是犹豫的时候啊……）
info,produce_communication_cheers/402500100022.json,,
译者,StYL3,,
