id,name,text,trans
0000000000000,プロデューサー,おはよう──\nん、髪切った？,早上好——\n嗯，剪头发了吗？
1021001001410010,円香,……昨日と一緒ですが,……和昨天一样
0000000000000,プロデューサー,あれ、違ったか,欸，搞错了吗
0000000000000,プロデューサー,（なんとなくいつもと違う気がするんだけど……）,（还是感觉和往常有什么不同……）
select,,えーと、それじゃ……,嗯——那就……
select,,メイクを変えたとか……,化妆变了之类……
select,,シャンプーを変えた？,洗发剂变了吗？
1021001001410030,円香,……さっきからなんですか？\n些細な変化にも気付けちゃうアピール？,……从刚才起就怎么了？\n展现自己连这点变化也能发现的细心？
1021001001410040,円香,色気付いた中学生みたい……ふふっ,跟个早熟的中学生一样……呵呵
0000000000000,プロデューサー,（よし、楽しく話せたな）,
1021001001410050,円香,じろじろ見ないでください,能不能不要盯着我看
1021001001410060,円香,普通に考えて失礼な行動はやめてもらえますか,不要做这种一想就明白的失礼行为
0000000000000,プロデューサー,（まぁ、普通に話せたかな）,
1021001001410070,円香,え、こわ……,欸，真可怕……
1021001001410080,円香,近づかないでください……,不要靠近我……
0000000000000,プロデューサー,（うっ……しまった。別のことを言えば良かったな……）,
info,produce_communications/102100100141.json,,
译者,岛木,,
