id,name,text,trans
1013001000910010,夏葉,うふふ。ねぇ、聞いてプロデューサー,啊呵呵。呐，制作人听我说
0000000000000,プロデューサー,どうした？　何かいいことでもあったのか？,怎么了？ 发生什么好的事情了么？
1013001000910020,夏葉,ええ！　さっき事務所の前で散歩中の犬を見かけたのよ,诶诶！ 刚才在事务所门口散步的时候看到了狗呢
0000000000000,プロデューサー,なるほど……,这样啊
select,,犬、かわいいよな,狗，很可爱啊
select,,犬が好きなんだな,很喜欢狗嘛
select,,犬もいいけど\n猫もいいよな,狗也很可爱不过\猫也很可爱啊
1013001000910030,夏葉,かわいいわよね！　\n私も飼ってるんだけど……あ、そうだわ！,很可爱吧！ \n我也养了狗……啊，对啊！
1013001000910040,夏葉,カトレアの写真、ちょうど持ってたの！\n見て、とても可愛らしいのよ♪,嘉德丽雅的照片，这里有哦！\n看啊，超可爱的哦♪
0000000000000,プロデューサー,（よし、楽しく話せたな）,
1013001000910050,夏葉,ええ、好きよ\nプロデューサーはどう？,诶诶，喜欢哦\制作人呢？
1013001000910060,夏葉,私は、特にゴールデンレトリーバーみたいな\n大型のものが好きね,我的话，特别喜欢金毛犬呢\n大型犬之类的比较喜欢
0000000000000,プロデューサー,（まぁ、普通に話せたかな）,
1013001000910070,夏葉,プロデューサーは猫が好きなのかしら？,制作人喜欢猫吗？
1013001000910080,夏葉,猫にはあまり詳しくないのよね……,猫的话不是很了解呢……
0000000000000,プロデューサー,（うっ……しまった。別のことを言えば良かったな……）,
info,produce_communications/101300100091.json,,
译者,,,
