id,name,text,trans
0000000000000,プロデューサー,凛世、何やってるんだ？\n……折り紙か？,凛世你在干什么？\n……折纸吗？
1012001000410010,凛世,はい……\n少し早く……着いてしまいましたので……,是的……\n因为到得有点早了……所以……
1012001000410020,凛世,幼い頃も、所在ない折など……\nよく……こうしておりました……,小时候……空闲的时候……\n就会这样……
0000000000000,プロデューサー,（きれいに折るんだな……）,（折的真好啊……）
select,,鶴は折れるか？,是在折鹤吗？
select,,俺にも教えてくれ,也教教我吧
select,,いろんな色があるよな,有各种各样的颜色呢
1012001000410030,凛世,鶴……ですね……\n造作もございません……,是的……鹤……\n没什么大不了的……
1012001000410040,凛世,プロデューサーさまが、望まれるのでしたら……\n何羽でも……,制作人先生希望的话……\n不管是几只……
0000000000000,プロデューサー,（よし、楽しく話せたな）,
1012001000410050,凛世,プロデューサーさま……,制作人先生……
1012001000410060,凛世,言ってくだされば……\n凛世が……折りましょう……,既然您这么说了……\n就让凛世教你吧……
0000000000000,プロデューサー,（まぁ、普通に話せたかな）,
1012001000410070,凛世,はい……\nそれぞれの色の紙に……,是的……\n在不同的彩纸上……
1012001000410080,凛世,それぞれ異なった心が……\n宿るようです……,寄宿着……\n各种不同的内心……
0000000000000,プロデューサー,（うっ……しまった。別のことを言えば良かったな……）,
info,produce_communications/101200100041.json,,
译者,FR,,
