id,name,text,trans
4001001000130010,真乃,プ、プロデューサーさんっ\n私の衣装……おかしなところはありませんか？,制，制作人\n我的衣服……有很奇怪的地方吗？
0000000000000,プロデューサー,（衣装か。問題無いように見えるが……）,（衣服吗……看起来没什么问题呢……）
select,,どこから見ても\nアイドルだぞ,从哪里看都是\n偶像的感觉
select,,どこに出しても\n恥ずかしくないぞ,不管放到哪里\n都不会让人害羞的
select,,大事なのは中身だ,重要的是内容
4001001000130020,真乃,ありがとうございますっ……精一杯アイドルしてきます！,谢谢……我会努力做偶像的！
0000000000000,プロデューサー,（よし。この様子なら問題無いだろう）,（不错。这样看起来不会有问题的）
4001001000130030,真乃,ほわっ……\nあ、どこも問題ないって意味、なんですね,嚯哇……\n啊，原来是没有问题的意思呢
0000000000000,プロデューサー,（少しは安心して貰えただろうか）,（稍微让她安心起来了吗）
4001001000130040,真乃,ほわ……でも、せっかくの衣装ですし……,嚯哇……但是，难得穿上这样的衣服……
0000000000000,プロデューサー,（もう少し、言葉を選んだほうが良かったか……）,（应该再稍微挑选一下语句的……）
info,produce_communication_cheers/400100100013.json,,
译者,ベル,,
